kPass,V10.0,Filename,D:\kPassData\Test\ad_230805100204.csv
SamplingFreq,500,TriggerSeq,26297
PreTrgSweeps,2000,PostTrgSweeps,1500
Offset (Volts)
-0.005,-0.006,0.022,-0.034,0.002,-0.015,0.003,-0.015,-0.006,-0.004,0.022,-0.032,0.000,-0.014,0.004,-0.013,-0.392,-0.015,0.005,-0.044,-0.013,-0.009,-0.010,0.007,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,5.002
Data (Volts)
-0.0061,-0.0095,-0.0610,0.0513,-0.0208,0.0027,-0.0186,0.0064,-0.0046,-0.0021,-0.4681,-0.1511,0.8401,1.0336,0.5118,0.8429,-6.6077,-0.3241,-0.0009,-1.0522,-0.0146,-0.0055,-0.0232,-0.0021,0.0000,-0.0012,-0.0003,-0.0024,-0.0018,-0.0006,-0.0012,5.0027
-0.0052,-0.0092,-0.0604,0.0513,-0.0208,0.0015,-0.0186,0.0052,-0.0049,-0.0034,-0.4700,-0.1523,0.8398,1.0373,0.5136,0.8408,-6.6080,-0.3244,-0.0018,-1.0522,-0.0128,-0.0073,-0.0235,-0.0021,0.0000,-0.0015,-0.0018,-0.0006,-0.0015,-0.0027,0.0000,5.0021
-0.0058,-0.0095,-0.0613,0.0513,-0.0192,0.0021,-0.0174,0.0052,-0.0037,-0.0021,-0.4703,-0.1544,0.8405,1.0410,0.5157,0.8398,-6.6086,-0.3256,-0.0009,-1.0529,-0.0137,-0.0064,-0.0229,-0.0018,-0.0009,-0.0009,-0.0006,-0.0012,-0.0009,-0.0024,-0.0003,5.0015
-0.0058,-0.0098,-0.0598,0.0500,-0.0201,0.0034,-0.0177,0.0046,-0.0034,-0.0024,-0.4718,-0.1550,0.8398,1.0431,0.5167,0.8389,-6.6080,-0.3256,0.0000,-1.0522,-0.0150,-0.0049,-0.0223,-0.0040,-0.0003,-0.0012,-0.0009,0.0000,-0.0012,-0.0027,-0.0018,5.0015
-0.0070,-0.0085,-0.0589,0.0497,-0.0183,0.0024,-0.0171,0.0058,-0.0046,-0.0012,-0.4703,-0.1584,0.8405,1.0461,0.5161,0.8386,-6.6089,-0.3256,0.0003,-1.0526,-0.0134,-0.0055,-0.0226,-0.0024,-0.0015,0.0003,-0.0015,-0.0015,-0.0006,-0.0009,-0.0015,5.0027
-0.0052,-0.0089,-0.0583,0.0491,-0.0201,0.0021,-0.0165,0.0037,-0.0034,-0.0027,-0.4718,-0.1581,0.8377,1.0477,0.5182,0.8377,-6.6071,-0.3256,0.0003,-1.0526,-0.0140,-0.0046,-0.0214,-0.0024,-0.0006,-0.0021,-0.0027,0.0000,-0.0015,-0.0021,-0.0015,5.0015
-0.0049,-0.0092,-0.0562,0.0491,-0.0192,0.0024,-0.0177,0.0037,-0.0018,-0.0031,-0.4715,-0.1590,0.8350,1.0480,0.5194,0.8362,-6.6052,-0.3265,0.0009,-1.0526,-0.0150,-0.0043,-0.0223,-0.0031,-0.0009,-0.0009,-0.0012,-0.0012,-0.0003,-0.0012,-0.0018,5.0024
-0.0058,-0.0092,-0.0574,0.0485,-0.0198,0.0012,-0.0162,0.0052,-0.0055,-0.0015,-0.4718,-0.1624,0.8340,1.0483,0.5197,0.8344,-6.6074,-0.3265,0.0009,-1.0541,-0.0134,-0.0058,-0.0220,-0.0012,-0.0027,-0.0012,-0.0015,-0.0021,-0.0012,0.0000,-0.0012,5.0024
