kPass,V10.0,Filename,D:\kPassData\Test\ad_230803110616.csv
SamplingFreq,500,TriggerSeq,22946
PreTrgSweeps,2000,PostTrgSweeps,1500
Offset (Volts)
-0.002,-0.002,-0.003,0.000,-0.004,-0.002,-0.002,-0.002,-0.002,-0.001,-0.002,0.001,-0.003,-0.001,-0.002,-0.001,-0.119,-0.009,0.003,-0.021,0.003,0.003,0.004,0.003,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,5.003
Data (Volts)
-0.0040,-0.0049,-0.1086,0.1056,-0.0360,0.0275,-0.0327,0.0266,-0.0021,-0.0012,-0.4623,-0.0891,1.1163,0.5087,0.3577,0.6253,-3.8388,-0.3348,0.0015,-0.5887,-0.0049,0.0024,-0.0134,-0.0049,-0.0018,-0.0018,-0.0006,-0.0015,-0.0024,-0.0003,-0.0021,5.0037
-0.0024,-0.0052,-0.1093,0.1056,-0.0375,0.0266,-0.0317,0.0259,-0.0015,-0.0009,-0.4626,-0.0882,1.1154,0.5084,0.3586,0.6229,-3.8376,-0.3333,-0.0006,-0.5869,-0.0046,0.0006,-0.0125,-0.0058,-0.0009,-0.0018,-0.0012,-0.0012,-0.0018,-0.0009,-0.0006,5.0021
-0.0037,-0.0046,-0.1080,0.1050,-0.0363,0.0275,-0.0320,0.0269,-0.0012,-0.0006,-0.4623,-0.0897,1.1160,0.5093,0.3564,0.6241,-3.8385,-0.3336,0.0009,-0.5890,-0.0052,0.0021,-0.0128,-0.0070,-0.0015,-0.0018,-0.0012,-0.0021,-0.0003,-0.0009,-0.0021,5.0027
-0.0027,-0.0061,-0.1093,0.1065,-0.0372,0.0284,-0.0311,0.0247,-0.0015,-0.0009,-0.4633,-0.0894,1.1182,0.5084,0.3564,0.6244,-3.8376,-0.3351,0.0003,-0.5887,-0.0061,0.0000,-0.0116,-0.0064,-0.0018,-0.0012,-0.0006,-0.0024,-0.0015,-0.0009,-0.0012,5.0015
-0.0037,-0.0052,-0.1089,0.1050,-0.0378,0.0259,-0.0327,0.0256,-0.0009,-0.0018,-0.4611,-0.0888,1.1169,0.5084,0.3558,0.6229,-3.8373,-0.3339,0.0006,-0.5902,-0.0052,0.0012,-0.0140,-0.0058,-0.0003,-0.0018,-0.0009,-0.0021,-0.0015,0.0000,-0.0012,5.0034
-0.0027,-0.0064,-0.1093,0.1077,-0.0391,0.0278,-0.0317,0.0259,-0.0006,-0.0015,-0.4630,-0.0885,1.1176,0.5093,0.3555,0.6229,-3.8379,-0.3348,0.0003,-0.5890,-0.0058,0.0012,-0.0119,-0.0067,-0.0009,-0.0012,-0.0018,-0.0006,-0.0012,-0.0003,-0.0015,5.0021
-0.0040,-0.0046,-0.1105,0.1068,-0.0372,0.0266,-0.0323,0.0275,-0.0024,-0.0012,-0.4620,-0.0885,1.1197,0.5084,0.3546,0.6229,-3.8376,-0.3333,0.0000,-0.5899,-0.0043,0.0003,-0.0125,-0.0061,-0.0015,-0.0012,-0.0006,-0.0021,-0.0009,-0.0018,-0.0018,5.0031
-0.0018,-0.0055,-0.1089,0.1065,-0.0381,0.0284,-0.0320,0.0253,-0.0024,-0.0003,-0.4614,-0.0882,1.1197,0.5096,0.3540,0.6219,-3.8379,-0.3357,0.0009,-0.5893,-0.0055,0.0003,-0.0128,-0.0058,-0.0015,-0.0012,-0.0009,-0.0018,-0.0012,-0.0012,-0.0018,5.0031
