kPass,V10.0,Filename,D:\kPassData\Test\ad_230803170212.csv
SamplingFreq,500,TriggerSeq,52667
PreTrgSweeps,2000,PostTrgSweeps,1500
Offset (Volts)
-0.005,-0.006,-0.006,-0.005,-0.005,-0.006,-0.004,-0.005,-0.007,-0.004,-0.005,-0.003,-0.007,-0.006,-0.005,-0.005,-0.329,-0.015,-0.007,-0.035,-0.009,-0.007,-0.008,-0.009,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,5.003
Data (Volts)
-0.0073,-0.0116,0.0317,-0.0494,0.0125,-0.0311,0.0140,-0.0232,-0.0076,-0.0043,-0.3360,-0.2676,0.4520,0.5536,1.0449,0.7816,-6.6119,-0.5936,0.0348,-1.8680,-0.0241,-0.0122,-0.0360,-0.0195,-0.0012,-0.0012,-0.0018,-0.0015,-0.0003,-0.0021,-0.0012,5.0027
-0.0089,-0.0128,0.0339,-0.0497,0.0116,-0.0299,0.0137,-0.0229,-0.0067,-0.0055,-0.3360,-0.2670,0.4514,0.5551,1.0434,0.7800,-6.6119,-0.5954,0.0357,-1.8680,-0.0250,-0.0113,-0.0360,-0.0198,-0.0003,-0.0018,-0.0015,-0.0009,-0.0012,-0.0012,-0.0015,5.0024
-0.0085,-0.0128,0.0327,-0.0488,0.0119,-0.0311,0.0156,-0.0214,-0.0082,-0.0031,-0.3342,-0.2676,0.4510,0.5542,1.0425,0.7800,-6.6125,-0.5948,0.0348,-1.8689,-0.0247,-0.0137,-0.0360,-0.0186,-0.0021,-0.0018,-0.0009,-0.0015,-0.0006,-0.0015,-0.0009,5.0031
-0.0082,-0.0125,0.0330,-0.0482,0.0122,-0.0308,0.0146,-0.0220,-0.0076,-0.0052,-0.3336,-0.2670,0.4498,0.5536,1.0425,0.7788,-6.6116,-0.5954,0.0348,-1.8677,-0.0247,-0.0119,-0.0363,-0.0195,-0.0012,-0.0018,-0.0024,-0.0012,-0.0012,-0.0009,-0.0006,5.0021
-0.0082,-0.0119,0.0330,-0.0494,0.0125,-0.0311,0.0150,-0.0223,-0.0079,-0.0037,-0.3342,-0.2655,0.4504,0.5536,1.0416,0.7776,-6.6113,-0.5945,0.0345,-1.8680,-0.0250,-0.0125,-0.0366,-0.0177,-0.0021,-0.0012,-0.0009,-0.0015,-0.0006,-0.0021,-0.0027,5.0034
-0.0089,-0.0125,0.0336,-0.0497,0.0116,-0.0296,0.0137,-0.0223,-0.0070,-0.0052,-0.3314,-0.2652,0.4486,0.5545,1.0400,0.7767,-6.6113,-0.5954,0.0357,-1.8692,-0.0250,-0.0116,-0.0366,-0.0201,-0.0006,-0.0027,-0.0009,-0.0003,-0.0012,-0.0003,-0.0006,5.0031
-0.0095,-0.0122,0.0336,-0.0500,0.0128,-0.0317,0.0143,-0.0226,-0.0073,-0.0049,-0.3323,-0.2655,0.4504,0.5539,1.0391,0.7776,-6.6138,-0.5951,0.0354,-1.8689,-0.0259,-0.0125,-0.0360,-0.0195,-0.0015,-0.0012,-0.0009,-0.0015,0.0000,-0.0009,-0.0021,5.0021
-0.0079,-0.0128,0.0339,-0.0485,0.0113,-0.0314,0.0153,-0.0238,-0.0067,-0.0046,-0.3329,-0.2652,0.4483,0.5536,1.0397,0.7745,-6.6122,-0.5942,0.0348,-1.8683,-0.0244,-0.0128,-0.0354,-0.0189,-0.0021,-0.0009,-0.0009,-0.0012,-0.0009,-0.0015,-0.0006,5.0021
