kPass,V9.6,Filename,D:\kPassData\Test\ad_190115171506.csv
SamplingFreq,500,TriggerSeq,22959
PreTrgSweeps,500,PostTrgSweeps,1500
Offset (Volts)
-0.018,-0.018,-0.005,-0.030,-0.013,-0.024,-0.012,-0.024,-0.012,-0.010,0.002,-0.022,-0.008,-0.017,-0.005,-0.016,0.007,0.003,0.005,0.002,0.002,0.005,0.004,0.004,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,5.003
Data (Volts)
-0.1202,-0.0323,-0.3500,-0.2463,-0.0766,-0.0040,1.2216,0.9344,-0.0119,-0.0095,0.0177,0.1233,0.0470,0.0717,-0.0067,0.0122,0.0027,0.0031,0.0046,0.0021,-0.0052,0.0110,0.0015,0.0052,-0.0021,-0.0009,-0.0009,-0.0015,-0.0009,-0.0006,-0.0021,5.0024
-0.1196,-0.0330,-0.3522,-0.2472,-0.0772,-0.0049,1.2225,0.9338,-0.0104,-0.0104,0.0162,0.1239,0.0458,0.0714,-0.0058,0.0113,0.0049,0.0015,0.0064,0.0037,-0.0052,0.0113,0.0018,0.0040,-0.0015,-0.0012,-0.0018,-0.0012,-0.0003,-0.0012,-0.0003,5.0034
-0.1205,-0.0348,-0.3537,-0.2481,-0.0778,-0.0058,1.2231,0.9344,-0.0122,-0.0085,0.0162,0.1242,0.0467,0.0720,-0.0064,0.0116,0.0052,-0.0003,0.0049,0.0018,-0.0037,0.0098,0.0003,0.0052,-0.0024,-0.0009,-0.0009,-0.0027,0.0000,-0.0009,-0.0009,5.0024
-0.1196,-0.0336,-0.3534,-0.2502,-0.0787,-0.0067,1.2244,0.9363,-0.0113,-0.0089,0.0168,0.1236,0.0449,0.0726,-0.0073,0.0104,0.0058,-0.0015,0.0043,0.0024,-0.0040,0.0113,0.0003,0.0061,-0.0012,-0.0012,0.0000,-0.0012,-0.0015,-0.0012,-0.0009,5.0027
-0.1190,-0.0317,-0.3546,-0.2496,-0.0781,-0.0067,1.2262,0.9363,-0.0116,-0.0098,0.0174,0.1227,0.0452,0.0714,-0.0067,0.0116,0.0064,0.0012,0.0040,0.0018,-0.0031,0.0110,0.0012,0.0058,-0.0012,-0.0009,-0.0015,-0.0012,-0.0003,-0.0015,-0.0018,5.0040
-0.1205,-0.0330,-0.3546,-0.2490,-0.0787,-0.0061,1.2256,0.9381,-0.0119,-0.0092,0.0168,0.1242,0.0458,0.0720,-0.0076,0.0119,0.0076,-0.0003,0.0067,0.0031,-0.0046,0.0101,0.0018,0.0064,-0.0003,-0.0012,-0.0012,-0.0009,-0.0015,-0.0006,-0.0012,5.0034
-0.1230,-0.0320,-0.3571,-0.2502,-0.0809,-0.0085,1.2283,0.9384,-0.0131,-0.0092,0.0180,0.1239,0.0458,0.0714,-0.0076,0.0113,0.0070,0.0000,0.0067,0.0027,-0.0027,0.0110,0.0015,0.0061,-0.0015,-0.0018,0.0000,-0.0012,-0.0012,-0.0015,-0.0009,5.0040
-0.1233,-0.0323,-0.3549,-0.2524,-0.0803,-0.0089,1.2268,0.9399,-0.0116,-0.0095,0.0192,0.1239,0.0455,0.0723,-0.0067,0.0104,0.0064,-0.0003,0.0058,0.0012,-0.0040,0.0110,0.0006,0.0070,-0.0006,-0.0021,0.0003,-0.0015,-0.0018,0.0000,-0.0003,5.0034
