Â­¶¥µãx,Â­¶¥µãy,Â­¶¥µãz,µÚÆß¾±×µx,µÚÆß¾±×µy,µÚÆß¾±×µz,ÐØ¹ÇÏÂµãx,ÐØ¹ÇÏÂµãy,ÐØ¹ÇÏÂµãz,Æêµãx,Æêµãy,Æêµãz,³Ü¹Çµãx,³Ü¹Çµãy,³Ü¹Çµãz,×ó¼ç·åx,×ó¼ç·åy,×ó¼ç·åz,×óÖâx,×óÖây,×óÖâz,×óÍóx,×óÍóy,×óÍóz,×óÖÐÖ¸¼âx,×óÖÐÖ¸¼ây,×óÖÐÖ¸¼âz,×ó÷Åx,×ó÷Åy,×ó÷Åz,×óÏ¥x,×óÏ¥y,×óÏ¥z,×óõ×x,×óõ×y,×óõ×z,×ó×ã¸úx,×ó×ã¸úy,×ó×ã¸úz,×óÖº¼âx,×óÖº¼ây,×óÖº¼âz,ÓÒ¼ç·åx,ÓÒ¼ç·åy,ÓÒ¼ç·åz,ÓÒÖâx,ÓÒÖây,ÓÒÖâz,ÓÒÍóx,ÓÒÍóy,ÓÒÍóz,ÓÒÖÐÖ¸¼âx,ÓÒÖÐÖ¸¼ây,ÓÒÖÐÖ¸¼âz,ÓÒ÷Åx,ÓÒ÷Åy,ÓÒ÷Åz,ÓÒÏ¥x,ÓÒÏ¥y,ÓÒÏ¥z,ÓÒõ×x,ÓÒõ×y,ÓÒõ×z,ÓÒ×ã¸úx,ÓÒ×ã¸úy,ÓÒ×ã¸úz,ÓÒÖº¼âx,ÓÒÖº¼ây,ÓÒÖº¼âz,Á´Çòx,Á´Çòy,Á´Çòz,ÖØÐÄx,ÖØÐÄy,ÖØÐÄz
322.08447984191116,452.5993692961282,311.17486955779896,715.5836866806603,272.2942459458653,546.1352199325265,270.36834489226385,-203.17534787405225,486.6006370708674,-406.3854432895787,-51.11613006410539,405.877747705832,-79.25645816020187,340.11245581661353,-53.87464887890201,1103.341232911902,386.8686004728097,164.71360032565644,630.8672508048876,-231.62424031284445,701.2861638157228,912.6562911662077,-1649.0532362020967,955.4681440804779,857.082510785498,-2647.5967765154073,1145.1467421443085,-97.9079409056485,527.2742005999378,406.3240466307543,836.3845283739865,202.75617284364398,93.56112557966844,118.59871050934453,154.9546379007461,-46.03462947695971,34.37939749812722,175.66416776337974,-35.01329808992671,125.45831006739172,0.3434572701189609,3.7161170093796017,333.5571726870294,-249.28901131945486,345.6766733165132,-18.485225900843943,-977.396916110449,448.3853306830315,645.8641033441199,-2225.1607117435638,1198.79934069085,488.51482679926266,-2071.502322655514,1105.5272119188812,-734.1366437215875,330.84426778523084,526.00170491057,-680.4698325689315,-1089.4552026948231,172.20324062403597,-543.3346383512107,536.4143481055271,520.378321127524,-200.1607499478232,766.2252943305775,1195.7970848101813,18.45305935127908,3.0266859066305187,-10.468111805065746,2097.496847150105,-8352.446904232265,2154.9397733271653,51.72199604269554,-53.294075554466076,381.6806549897701
396.761729778731,491.1868115288354,327.6133510726286,420.842998163851,197.35341473668626,495.25199893878744,590.3070313823446,-260.2927646750604,517.2336421618529,-307.049119686264,268.0930636920516,507.3143206475106,-187.93459798814,380.60417519531165,-36.5578093342574,1122.880998570612,276.6238797194719,252.86861383301584,846.590651094768,-145.55831251200289,591.8246410954671,1078.4130185325848,-1433.8700947708485,913.4721613708025,1147.423081850382,-2789.016795617358,1295.321552665533,-198.84726785715065,369.7989903060111,499.84359538945864,872.9623129358988,81.62652017618802,1.6966811338352272,-66.9255800407118,130.1683194883144,12.56345620168986,-42.50611459067659,-8.329457529672709,64.00302693418428,55.83620440685263,6.375473997297377,6.518609642241813,222.84077958383568,-335.78491410339507,327.5344262546241,177.07990429002894,-777.1096844009114,416.1341861091132,824.6221634860194,-1795.1368078354299,1155.765013106633,739.6953946402573,-2203.7758155577167,1143.0290739269622,-681.8707105992507,405.57311002709093,456.0533296246758,-712.4484798356098,-1220.4496563325947,249.06646731661567,-665.6916559675083,335.05581360291035,686.0184838802534,-289.47323173285986,544.6356292437631,1149.978720300292,32.948767576162936,3.91867897497832,-27.202888573306495,2175.3606197704066,-8222.045053444775,2372.9470583372076,85.29232966182826,-43.30969197518186,398.01785139432104
431.9079873809642,594.5795578777808,335.06023293364706,9.793488337210874,168.89149892109998,403.8369653456175,655.6527354238788,-313.74109361174214,506.44284835142753,-143.83522760765845,358.6962214782666,613.4187098107723,-493.4691531498793,249.8578823637547,115.79864394391734,1111.891225275056,219.02433662600015,378.819454694727,981.4982232737129,-183.34365951869404,561.6437137407847,1259.3397612347799,-1221.9402525894102,925.5246167844525,1267.0524329707296,-2294.4272426402085,1248.9828974502707,-373.2005802924923,283.9277806653015,477.22338178556674,791.0768080055641,-1.1238752800672955,-32.16490010614871,-178.21423123007844,40.74344899404332,74.85574308486594,-74.82499348221609,-80.15245480309159,141.24173980917186,7.566972235817957,13.147991572872343,-1.0838796843770808,121.09895938266709,-321.51990618468676,368.06621979906413,442.59262817055424,-638.7510919106735,413.7395334725734,968.1357767298614,-1154.3380086884345,894.7359837678196,1030.5469561714308,-2127.2776270936083,1159.1096842354564,-702.459658957272,304.5296975279898,399.55409527129086,-668.1089174715962,-1597.8604079747552,277.4692303411193,-781.5214269700191,-40.70742089631676,867.7777068309133,-635.7357645765551,289.86335814195627,1002.1095317522163,-53.35691086639417,-29.094354622688115,45.42152524659713,2105.301631418901,-7678.549530370976,2617.5139351243924,46.21028104066136,-102.83137944998998,403.7356543674614
316.09337920793223,700.9940765976094,343.21367757693224,-220.45579160118723,218.20397449163912,337.31704869765963,495.33931971727725,-293.3065813674293,498.22122881558244,-85.93335723490964,168.4443045895914,620.8021396544609,-808.6785272917332,10.598555014573549,392.5919344124286,1015.5174346452313,442.7555946776383,495.1276257649224,925.2413160736214,-144.68028030826554,659.7382124674441,1328.948864835893,-1083.5228186261838,1006.0058634036068,1230.9132587602508,-1383.71660519105,1078.431613980716,-520.4746813667243,447.9918680597233,357.38884475816303,668.4025645896472,53.85009191138943,16.747855185052686,-173.77340807470318,-15.410009188162803,157.03883869835272,-119.29592779635641,-46.272293927760984,147.59215684917115,29.38740745049654,0.33521554224716965,-19.3203711587325,84.46032739956354,-255.18935129391411,450.2732618597365,639.2472290922196,-673.9128211493226,506.8579464404211,1077.9150526097546,-630.2393169898887,723.194321981402,1269.3966584570408,-1852.6465085308282,1180.9645505996596,-659.6839455027111,125.24033873680037,389.6889508637287,-564.4141173665957,-1797.5819582271365,209.13834255577603,-891.9970843035007,-458.8691612905877,955.5209855395383,-1172.4779344949384,156.82768293202025,939.0467054920523,-175.45624633546686,-99.8219459826214,272.4575801072741,2007.074190563013,-7083.93524572684,2701.585344076433,-21.45816760755406,-140.37800475196605,401.5886081936187
39.86368538693387,710.4008417686669,352.9527448182198,-63.61526938613315,319.7277387837447,323.67136743669835,270.98707683377506,-192.75946391348634,545.1516793986775,-201.4496919826779,-122.86889242310667,516.3763095243412,-877.2678558275729,-155.418612039908,669.9988862073278,826.8730811295154,906.8930952738488,578.645407210548,746.49061841394,3.859635140386672,802.9493116285339,1297.806743844816,-1033.9233760468633,1127.8986314487156,1160.5181245455897,-836.9174013255633,995.9961608952472,-562.7609855902756,749.2670504084849,246.1754871309131,539.4811890411402,279.30956195434555,83.81341485907615,-86.0172268736278,-23.633993456918688,264.8346436335273,-187.1828510069863,7.184548883541538,97.72738312006425,82.96007701329654,-38.87470878998465,-32.73136957819793,97.35660671662845,-179.81439929010207,510.67881378895254,683.6787234927906,-813.1690205446171,637.667239998882,1135.0270787163026,-563.915511137544,883.038648395057,1435.3268718570725,-1591.2614240432085,1247.8955852757936,-485.21417314030623,-6.379471537038626,403.14932599020904,-410.8623545325863,-1510.2846200904387,55.17157275729551,-977.394537744789,-765.0727013883406,889.4927475199029,-1632.8451037191662,35.30387380812863,993.1547587348423,-267.10728731941344,-212.73567520732468,571.0151709150773,1898.3110541070491,-6572.675401219687,2634.36735297877,-50.83549629357367,-86.92583776714378,395.37500349199036
-264.9503941895982,555.1874582275657,339.0168272055089,336.69883684741217,434.5139789195374,339.37031184993975,201.69046911229088,-88.49611988081506,624.2733064426866,-325.2201250234175,-300.8366119905322,393.3532188216268,-624.1103801085046,-83.78869859795077,803.7069350040856,619.7265823746002,1270.7937934137262,599.0895926318881,623.9563187209715,140.45660416409737,877.4276824220615,1274.638775014384,-1015.2920368741761,1253.3701558696048,1152.3808598214928,-1044.495396385806,1097.4362211014159,-500.5835480513815,922.7494253243016,217.86265176724555,410.4273161903111,565.4818459189528,85.8413706154115,2.2927395222286577,-45.658464889826064,335.7615454286761,-227.90701870572593,27.574630641935073,43.35465531862485,98.51457213496178,-73.24851702321575,-28.96997270476386,103.11322574138103,-88.83193920985877,497.4621870474657,588.0070081395243,-857.1943230847405,696.7505364281569,1134.088862387056,-1064.5141948942237,1287.6029461385406,1527.0847281566093,-1467.0019650420745,1361.198374731317,-278.7509370083171,-94.91711695495269,389.2254537475783,-209.70479912370865,-1004.1405784883707,-101.70220634987345,-1037.1712966184605,-887.3817931125886,696.2184974484717,-1717.1795901355144,-233.54027437693367,1008.3089527415905,-429.3978000770803,-411.9846317981337,751.0708622462266,1648.5704357413124,-5985.656773526334,2567.0176224165843,1.383630162657937,12.276748547236366,382.78534403464437
-411.8453859575511,298.94742412132246,291.52492093586625,582.275282324601,526.4543161517983,346.3717746093025,386.1654496279625,-50.774877631417894,642.8436732168193,-215.57456822829045,-317.81326611175723,340.8340121285328,-214.77588480712438,224.17466471748287,736.7007635548689,470.88694345465774,1257.0656875671357,530.8481756081092,633.8486916141555,174.82643909179023,847.1220450614092,1320.2178167460843,-951.0089760124447,1332.6920667376362,1225.584646770083,-1594.3102179165562,1265.8913986878906,-388.58873476592635,842.630032303322,239.21106511259495,305.89505409880076,710.8322087357274,18.51589216846878,24.70215491104318,-110.37158038505459,283.95957708103606,-196.26515767254023,21.39062387798822,27.831098291172452,59.504644090156944,-56.60989696790239,-14.522617981847446,67.41302549534521,16.195794241075873,412.6900511100321,424.5284386597086,-686.0865337742857,699.280255274487,1148.699557227843,-1825.9811445690775,1616.4543584861494,1527.9871716273592,-1480.307422598864,1467.9665120468235,-195.93703280579575,-233.05242539148048,319.7012129737341,4.200481394247618,-913.9071931131675,-179.11557233335589,-1070.9864103504588,-872.3738656732894,477.125990660179,-1407.257001112077,-592.6366261860549,867.4304351242063,-852.5193956476796,-758.9870979277293,704.5015648591643,1241.2375293527075,-5190.645886994393,2580.756915482787,120.57269907570662,42.00082052257335,354.2752627381051
-335.2534891850737,113.15438064125146,257.0517468055332,430.32886369382686,537.9447518442362,332.0828211399494,686.3809321149274,-58.58110716560668,540.5792656753874,147.8833039739693,-276.74274611963233,365.03483066750414,109.07307490991298,557.8357918020849,525.1113763612557,363.9429312711527,978.6725856952912,407.22927817692835,693.8857047314013,127.58658020275652,775.9963939439549,1412.421641227069,-833.5157442664931,1329.6036613707947,1373.4177440303138,-1872.0775549149039,1349.1543198111176,-289.79499093867344,605.4010610075032,219.66887615647283,262.10290201272437,625.1351458633017,-45.06494216064857,-17.070132348730112,-161.25449524025044,117.25976038052613,-111.04897618723044,2.5813425418418774,64.98408385408936,8.63985239413887,11.964616061750348,-5.021755202869045,-2.0402562700692215,90.24048356004232,314.7935622815203,275.34681679919595,-392.78939922213885,788.3794546920981,1239.9475231355245,-2249.2722983603016,1663.2318937058735,1458.8629416772492,-1586.7692105402093,1524.6199135191564,-255.5042311714169,-431.85580965057306,227.81845052122662,173.6913336337857,-1522.6013468570927,-155.33589312076765,-1046.3553673046808,-816.0995104537305,345.8313666801632,-1013.0744070652217,-854.6356179103877,645.1122370787352,-1509.1178988632673,-1215.1710811571538,517.4612415601837,1037.901698150461,-4314.9311924114045,2600.1212282293855,241.4801989580301,-49.566484978690596,310.2999742673528
-175.4269251882979,112.75567776817684,296.74646854624007,49.13455931991848,420.1090462442314,308.26920974526,833.10160926955,-37.51436408905147,371.48507209561285,496.39089580174186,-260.6316433785255,416.4664445219132,195.67095657173195,662.957957436741,283.6476333227074,217.35935738550143,781.6136707756609,308.6241764276783,741.4554142518391,53.60631205871687,762.6218847897289,1513.6227218345084,-734.8134200881559,1275.7479909579997,1584.8529936681916,-1748.2325125288899,1368.193984444999,-255.98991620094966,380.73882681384987,121.41705800132695,256.3169031270372,456.32433261423284,-59.437264505533676,-74.06268562122204,-133.3225481841937,-49.70395849053148,-37.95333916344316,-33.13230028114913,132.23029501274414,-15.868443944495084,73.77530457525245,-3.845869125894822,-92.18874699063235,90.46181543950911,279.939423298616,201.49744938837466,-176.00092240588492,1031.6633743022758,1324.4475199756307,-1960.1930330570904,1526.9791390833998,1429.643187776608,-1677.061318971526,1557.080705477434,-311.1168040107477,-574.0519174278206,190.5707890690137,281.86937728226985,-2369.0535557577355,-61.25499983669033,-962.6289410628378,-803.5425835280075,344.6125543447579,-835.8659675071503,-986.9947640467053,486.56704974351123,-2049.879559983725,-1597.273700872529,366.570600982002,1606.3819347393583,-3642.23820228174,2530.6208304313295,291.84362405835054,-184.1066775652041,272.10776424096184
-151.02831424814576,258.19994469667597,406.83455378189683,-198.4826063642504,231.51717700114364,285.3263166916877,673.8932542087168,39.348848652090965,258.974091567914,551.6334911837585,-244.83508555750177,446.5809293846869,41.42936189851753,474.16376063972075,111.47427606036581,4.1216596613958245,821.9281532439809,280.33274308961336,860.5568207589604,-28.110981754944987,851.1487814749635,1609.3993628388089,-705.8256135993688,1259.4827620835713,1819.4335646591935,-1496.133895868379,1482.1993376182108,-323.2187969047427,244.91715556119937,0.9008970927643531,189.6949713699214,424.6640500487183,-66.64419852122592,-118.35394485691359,-46.21622180474969,-118.97734203917798,-38.77105720644613,-81.37920668778133,179.2692567322963,-18.786172496045765,84.59596901229634,-1.9646719348276918,-196.15646001273126,27.281305303322824,341.88636928622145,214.310334803944,-134.99246081391902,1287.1617630910332,1272.6188422245978,-1213.217558774617,1432.6251857127318,1564.1491318039516,-1578.5718875869861,1623.2215613349763,-239.20595236207373,-563.004930526014,252.88067517492527,381.807525287084,-2685.577089156917,54.392933748331416,-921.3869098915748,-922.3989937453744,413.99636935087165,-881.4189327306594,-1148.687806185766,426.51523720844307,-2124.8579718455185,-1774.669232920498,339.9095988688607,3135.980764842163,-3327.4939726244775,2438.2170249620212,241.55743063194313,-234.52864154155668,261.733857939038
-342.2698466806032,433.7482652456695,513.3905869500086,-174.35398383752545,134.7701730218298,259.3313160110629,308.1637773878465,131.3004585045187,269.71253918500224,329.6834414508303,-165.43008236006244,426.96336995607635,-230.14328575792388,126.81643194767912,45.394466179332085,-200.6509225997179,950.4813414500336,295.590851693727,1150.416733713293,-103.4185511023652,996.7802542002573,1703.3586442860178,-705.1128989479766,1334.0600824438188,2029.795375502039,-1284.0917183386082,1758.736991808797,-490.5231294641835,160.39477286670967,-58.623758145164174,16.75534937204793,532.7044673967184,-120.5437853387939,-167.792696734934,17.36828766167673,-94.0121557216462,-150.8488267351313,-115.34490043132018,163.3926966100131,-18.558800921498914,80.98988616180941,0.8501997383863795,-272.37195067731227,-43.64478613191659,465.21879984397674,266.6690457748591,-208.87051230101224,1333.3671740835525,1126.2032304183776,-617.6693271369713,1447.2811369770097,1857.5991167856846,-1212.2063818674742,1730.2602480151,-99.15952389556332,-458.128876934034,367.5291147321186,534.7748876360347,-2184.947470299133,163.3139562053875,-1029.9233727899446,-1242.883266748434,457.49657362645576,-965.5465345135126,-1421.445630645604,386.6443329037247,-1757.0567187329216,-1899.67627362658,388.8041936143393,5096.481032053191,-3241.2903027747234,2504.4451350913587,125.46405991671418,-160.2659853112466,276.29631662087195
-613.8525188022977,555.8235522799198,546.6940027788005,-78.4781222495476,211.58237498126005,223.74692438500642,-21.384420022553968,193.81806644832704,355.84423725225133,96.64874248512933,-10.867552678585525,354.96512509293825,-460.63728434218865,-235.76358289619156,61.816811428692745,-299.15465394455714,981.4854227373735,311.915371453375,1519.5300351825317,-119.1675707733948,1116.5915555229221,1807.9559137978322,-660.8239859247024,1467.8184651539632,2210.9118054641913,-1034.4197375451386,2051.7766480719547,-679.1212139458094,79.25552429464574,-34.917976549226296,-123.16837670185123,553.258174646292,-195.97043052828485,-237.09695469262806,14.865082988792892,-30.626629359271192,-372.1522193217497,-116.590604435773,86.8302594102621,-4.831166161409783,122.85517864726353,-10.816327882540463,-249.90651749475364,-76.20476474596671,573.0890179780326,312.9347805026591,-293.5260709218901,1119.8732179921572,1087.39461298284,-493.4065049409073,1476.0404845333287,2147.538575685623,-729.3344025580573,1822.3311708424299,-48.280029167468456,-406.7459828287597,424.56310507553644,725.7815201806625,-1308.7781892036292,292.7004674813361,-1217.6892562230933,-1713.278308511888,428.1871933934399,-995.3449353482101,-1659.9063992373221,281.2994791105093,-1303.365439242014,-2264.3751997018035,421.0295717904487,6641.915910813666,-3113.231571126911,2770.016141675489,21.816035263320373,-41.86622601651243,295.50033372570397
-742.0183701082169,581.6656435061809,496.28910094312596,-161.83333225974638,332.81200734794015,192.908113690115,-147.68442888793652,215.83737255583992,425.99429222756225,51.98716752790642,162.19567921804332,267.46710964090016,-561.658285847032,-551.5465017240581,115.80148924970854,-268.24143481626925,908.5490732264187,337.9071782931933,1700.930614834153,-41.99588492152543,1169.0382395666857,1912.7019516434157,-557.6489456372874,1599.681641788262,2385.5036801020688,-701.261472574437,2155.203914353551,-746.7086280339136,14.500331481426429,26.078615170077683,-14.450941250339383,347.07676244736194,-230.17223879480844,-289.72979395960283,-10.046537911190171,34.724007572365736,-628.1166929322244,-100.48145719872355,0.25682316322854604,54.766092870435386,181.51082205809143,-45.34391803772162,-127.33853921254558,-90.36487056841543,591.7071603766308,374.7589838488202,-362.4614026216577,844.7112103749387,1275.9711909095531,-669.4675847793478,1488.830265420249,2251.820111868132,-398.76109501797873,1846.9261687027574,-130.01007783123714,-477.6536585273129,354.50477334784955,883.1775916614315,-740.8900436679664,495.5218425624571,-1246.6903213703372,-2131.35395350648,333.44762558337516,-1051.0080412646566,-1705.7792073805676,79.761504234114,-1059.4818693478264,-2864.512275066869,400.0751353004066,7308.962681385918,-2772.1466685980777,3020.137422050084,-2.468979391902394,9.992209057711534,310.1802393739854
-608.9330868377874,490.99598452526493,394.9250454382127,-425.31497337469773,312.89211009627843,205.40849928605894,-94.89595183997517,200.9207424513038,443.15775353016943,151.0685686799152,276.4611214286067,225.82736533954449,-521.5281739034144,-750.8397946984485,173.82261165847012,-177.5494924253344,829.1681660365728,413.8198062740412,1494.8353376169962,50.40927052797542,1171.9946197817917,1956.6850742693532,-426.37094779219115,1699.8807549720768,2553.5543029544424,-427.41161558366366,2049.336898793139,-617.4863146132666,-1.6227751340234136,73.81495757204539,350.66422407111895,80.71986928719798,-228.47134045559324,-267.0926547377967,7.511626902210992,77.96094079552768,-789.6024932894652,-97.80946984193861,-32.098343751193056,170.26530663584344,155.46789906739286,-83.95427211493401,-22.06963160219675,-168.80053050695892,492.76556044492463,494.0814334346542,-445.0068373949425,759.7101728596353,1576.1618871900318,-845.1118888411838,1581.5065871492698,2156.1028742876115,-347.0426081407604,1817.5474034199942,-222.6159417404342,-621.730964900773,202.74035121641282,995.6673592322077,-804.036312238361,747.8729506859436,-973.1293167781296,-2306.711569448732,184.48884615921634,-1226.2469117296314,-1647.8593363621094,-167.17566682673169,-978.7221640285716,-3294.961636993553,358.7356859687545,7225.230165460351,-2171.9078002549068,3023.2417727522734,60.05151089537685,-40.83376888517364,327.24541834155025
-311.41076929962946,319.2339653963936,279.086592125459,-645.0625338188547,162.23048302517782,285.69166675904853,-12.430935408221558,154.75866006612478,433.0173729764938,234.52457398916158,310.0810123575354,260.0348166775475,-347.2342987591692,-744.7175782491407,221.85479636837408,-133.7969771619919,778.6028538350449,524.4126844162311,976.9700435575087,30.611463987471325,1144.805784782715,1898.4915140227386,-295.24987953891286,1745.0197456660171,2685.2791706389144,-362.8906041391383,1916.8655730565733,-395.5589891847085,19.725869105406446,96.59836434345561,687.3529496573792,46.46979024581469,-259.4888585262688,-168.15539537118093,67.88996647867407,62.26528568829144,-767.3292788939216,-122.61399894581518,14.378485298489977,303.9445824101276,14.90023215020301,-94.36902621330756,-43.15557853116479,-362.22680414727074,329.0062166858406,636.7594217602891,-519.6405006395462,914.2700064354067,1754.0760991966781,-884.616338773043,1762.0126911334337,2079.5295690362655,-461.32528149058635,1801.5956899007178,-208.1922726540688,-765.4441385809623,88.87855860160562,1153.8385566261459,-1296.1538738098443,916.2330311063597,-546.5538398292265,-2249.009402200693,-2.949420143003408,-1453.2096498155443,-1743.2463484431328,-321.5132395398705,-805.379643629105,-3235.4968243987732,341.8958758309727,6826.989255303728,-1305.6270163079535,2830.384496773513,154.74372513633352,-133.23313157598864,347.0288430313776
-114.74874911683946,164.5490531985679,178.9341855809107,-635.0420149970269,75.54655830448655,399.92717940276634,-14.209969204577646,97.2252640251686,420.7937137324152,222.62173210131368,327.67468740375034,332.8535819874014,-83.95588168805989,-568.6544396269081,265.21600436778317,-192.35011189527722,706.910850597835,577.2523282494367,455.65431677661945,-95.184348176811,1059.9099728098809,1815.2363527088419,-192.53743322289665,1675.8787060405084,2751.477892722538,-443.7573049763341,1889.2881385648252,-269.37367879889644,34.38419218361355,103.18552744840053,700.2791745825307,335.9968379628672,-345.7916733881557,-75.14107106264782,110.7556440708131,-21.08029204942568,-580.8261079566837,-163.62211257336367,89.16355989828674,389.57141671579666,-133.69929673898696,-62.14804654096474,-143.18480555542192,-588.3413318954435,211.44966908865172,720.6135934554695,-497.5654481512465,1122.7694736059202,1708.0124420021239,-747.637970824635,1842.5328388183843,2290.022651079711,-521.0475198915447,1835.1350683833734,-129.01732089732832,-869.4396849789007,86.14594371988278,1415.6590320997966,-1748.8638702430735,890.8269210998733,-270.11877946202003,-2143.2111607013608,-159.23847473912792,-1513.7804117492342,-2107.8370623806363,-247.16411802479251,-409.4309831092396,-2899.7486800294396,345.67459725280423,6565.541818640071,-290.2417677484409,2715.5888937465534,210.4350336248899,-170.23418721533062,353.41035772977193
-244.1880785108915,105.26063172909835,124.86841870343778,-417.4182783746619,170.77465845095276,471.25024962324824,-86.48401152535735,62.161471348097166,395.9534972554211,144.73569448615308,386.3601579195531,372.4298981178981,122.27920071778135,-410.9376110684041,312.65512729510374,-307.29950567707965,573.5273624321263,510.76589641992905,208.6643830598914,-153.03411789363963,885.3339460564894,1822.161628446178,-151.12766284330428,1447.353837685594,2757.1801359192177,-423.81143935078035,1873.0546586227865,-298.7616088567447,12.841735552438422,95.55669221556673,406.4637396258695,764.9245901802269,-421.2235632411375,-82.0809526964149,96.76389824837315,-104.83251749824149,-335.34439912996095,-195.3566183133962,98.52566275189122,381.3858492272884,-165.0306165261809,-4.937612449106382,-190.694637618657,-670.5971020593627,211.97503588409745,735.4680407753585,-329.95530588015026,1177.2402222327946,1570.896350073017,-393.0249600016359,1674.7765812271755,2776.6625582060587,-354.805345445744,1859.5704366434657,-128.7022062558608,-905.9276944796133,152.8101801512057,1665.9241335449078,-1804.8820142862905,731.9367747567467,-276.88643261226025,-2150.656569408772,-170.72007878924342,-1247.9780783398928,-2573.0522698900395,37.23466946023382,100.18067148963382,-2782.5307450325163,313.48256276391794,6684.726978463696,577.1460047674409,2816.9938134905024,193.34270123643,-107.7096813474111,333.7202196738799
-648.237085256369,127.9603778622618,134.75914803474734,-159.9202216127669,340.636021243748,452.74499433223536,-148.4441761664675,75.85545812115834,338.8646530683909,55.83216179072042,423.90544324064274,341.2461775542106,108.00885538642615,-400.85817716882514,339.0404050132056,-410.1570871179247,407.89732040641957,385.9835308846523,242.99416101416136,2.245072379472731,670.8082495413328,1874.5996304389046,-156.80986253169067,1125.1766144478315,2751.2562827635447,-111.28520652010775,1711.3034831344703,-372.2509170495978,-41.40637910927762,82.30809251921528,94.45463394155013,1071.1421538686068,-413.4218623069846,-208.38037039136543,52.60557951477949,-99.04459412850065,-158.07682641804058,-198.4012402701992,10.839715870350574,301.11958272763513,-77.22077270741283,37.344052646066785,-171.16752606455702,-530.2003232775023,293.3978875667308,758.4847229640618,-82.24207943668625,1042.9626407714386,1547.2616777867188,137.15834314370113,1373.6391287863444,3183.0124889310428,80.5036245713236,1771.7743537376882,-261.229236778021,-859.178771478085,193.57470921067215,1707.9604051741699,-1444.7343569014583,616.7392007736344,-401.560545663895,-2291.330438975158,14.524493941463334,-742.2042895551749,-2856.5627814716327,325.0785112101612,548.4907745313576,-3015.4445069908406,199.26985875922674,7047.668230526324,1130.0048434183627,2965.783624560914,123.56866988269758,6.72244044188551,297.95463030044266
-1009.3470443667029,166.51389282022546,188.63633182772173,-27.45727645885927,391.00212422470076,371.52956078977877,-162.479349026642,134.36924779459378,257.1101991301148,-16.41235644304834,333.2459818334379,269.3077678761365,-114.99370270178042,-447.3775850979615,287.91947672834067,-548.9099444622589,272.073500962847,307.21385427948553,314.3096923534431,322.38219848251447,537.2562598621589,1788.491907598349,-117.82555731027605,870.9400187327046,2760.354968456133,450.1285733228324,1432.8328245142475,-379.42055325582623,-103.87317183780567,92.8060380793213,-17.879968450633896,1118.5777853011768,-326.79563487387895,-385.3273913708508,26.652000975726878,1.401413073645017,-137.86336794065573,-191.7162265432935,-69.46259517182784,232.73746183413095,20.039146092813098,27.983832950403098,-203.24442926093616,-325.4992772357347,355.2434326850416,844.9764722442524,122.2920944274938,836.9768958046116,1701.019947716777,661.2570200214614,1165.2579498612395,3188.532212610715,651.4081506064576,1533.3650957849022,-412.89897897706396,-781.3695789904084,174.0342039343377,1511.8011636000192,-910.4086139584315,633.23119059089,-365.1282954287526,-2480.361749077627,289.03917349954554,-256.1952771980468,-2828.447280643932,387.4778442222769,859.1166272630762,-3214.7074457312074,36.120241464386254,7284.475235375776,1638.889583657321,2935.208215711187,46.31811471081892,85.47184637741702,268.02555585933806
-1057.8508213582827,178.42416871840396,233.0226736255645,-102.44263651950314,253.79801594565242,285.709143683147,-143.82826504672266,197.24276084832036,186.28862856688647,-63.975775961498584,141.15230902086807,214.98788384672298,-348.5672954636757,-375.2299905675024,149.08869880117345,-850.2630453752881,182.7873432571696,283.9156468618894,190.05351655542472,625.3702177502128,546.8183311852335,1498.339738649196,73.77692057265267,788.6144175939335,2702.582817876295,1034.5823841850815,1209.1342799664126,-352.72111331117776,-146.93442642981813,142.96870879716153,15.717449656720419,926.4634863632482,-225.77297932390684,-502.24786378451245,33.114019304165595,108.11103060142295,-264.54089907690286,-243.88624608842838,10.482778936521072,243.02603635699415,35.57172748298217,-32.40061521973763,-346.7354031620562,-314.3436851938487,332.90379222454067,963.3078171719026,201.48364720847076,675.9606998613963,1958.7286899180472,963.1214675812062,1107.8859516733573,2876.8143228308872,1092.4428388160159,1206.3568552282595,-436.8986253170915,-791.5926540573682,149.8750352479692,1284.915392883384,-427.42171391405645,682.0256306980955,-44.37458418187816,-2563.796997897674,433.31626606288955,39.575330153536925,-2595.0327895793503,174.97558307717554,1056.7917257431727,-3025.3407867843607,-73.70877552879756,7200.17145988085,2481.0460708884566,2736.7816001189203,-7.9315751442700275,86.56864618182908,251.06221089822793
