NO_OF_FRAMES	276
NO_OF_CAMERAS	0
NO_OF_MARKERS	25
FREQUENCY	50
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	SHIXUN EXPORT DATA
TIME_STAMP	2021/10/28 10:53:23
DATA_INCLUDED	3D
MARKER_NAMES	Â­¶¥µã      	µÚÆß¾±×µ        	ÐØ¹ÇÏÂµã        	Æêµã    	³Ü¹Çµã      	×ó¼ç·å      	×óÖâ    	×óÍó    	×óÖÐÖ¸¼â        	×ó÷Å    	×óÏ¥    	×óõ×    	×ó×ã¸ú     	×óÖº¼â      	ÓÒ¼ç·å      	ÓÒÖâ    	ÓÒÍó    	ÓÒÖÐÖ¸¼â        	ÓÒ÷Å    	ÓÒÏ¥    	ÓÒõ×    	ÓÒ×ã¸ú      	ÓÒÖº¼â      	Á´Çò    	ÖØÐÄ    
-933.15764	39.30697	1530.76296	-931.24697	103.27310	1330.16103	-917.50898	150.71232	1037.56635	-852.44844	66.50917	845.33988	-868.15028	-18.15701	661.33493	-1094.40383	1.75084	1259.40002	-970.10123	315.28350	1099.02515	-771.53715	555.39047	1024.25933	-701.57858	602.18985	990.84815	-802.90519	-158.07158	700.26526	-1086.89782	-84.49343	362.69454	-845.76299	-252.51772	97.69060	-759.04300	-266.63763	32.87107	-961.31481	-352.70164	1.67827	-790.70503	201.25427	1270.70101	-733.88680	261.07208	1008.69378	-781.40332	519.75809	1019.63312	-695.93419	606.67473	992.98046	-658.69089	93.37674	685.24068	-894.07651	321.95969	389.99278	-740.31187	376.88808	62.99742	-699.21893	365.61784	-6.90753	-853.59148	498.18778	-12.08580	7.31501	1459.51573	748.68127	-881.35598	91.59955	858.42336
-915.13679	21.21960	1526.92817	-937.05133	103.08268	1324.85036	-916.68956	132.43047	1025.22607	-850.78166	82.60188	839.57998	-868.15028	-18.15701	661.33493	-1090.61012	-11.05062	1252.53413	-978.50705	312.42285	1090.74090	-777.57890	549.47912	1007.35451	-725.79776	599.65492	965.91333	-786.55320	-168.98342	698.19302	-1087.99898	-104.65205	361.24275	-842.59789	-258.39512	95.11800	-756.47627	-266.69520	32.55712	-959.31785	-381.47885	4.07505	-791.12184	204.17534	1265.06953	-736.72183	258.38318	1006.01193	-818.99925	512.70970	1009.71766	-711.02040	602.33914	979.11616	-655.68603	89.99551	676.63208	-894.77130	330.17297	388.31670	-740.31187	376.88808	62.99742	-699.21893	365.61784	-6.90753	-853.59148	498.18778	-12.08580	-95.04377	1522.82553	713.25289	-879.99051	87.61977	852.54315
-906.91352	13.59433	1522.77448	-945.35912	102.61470	1322.24815	-924.41362	126.56482	1022.78008	-847.73176	77.31842	839.52413	-860.17278	-17.83724	660.81802	-1085.20812	-13.34932	1245.74264	-977.79038	297.12314	1072.68169	-786.67097	545.79144	987.90984	-746.80346	596.80993	944.18278	-762.49575	-177.20706	695.36624	-1089.74407	-119.32072	368.74506	-836.79134	-251.73675	95.11967	-758.59055	-269.90465	30.38473	-962.84585	-341.25772	-3.03157	-788.78252	178.32838	1298.29951	-736.55927	255.61314	1006.03337	-830.67707	508.84596	1000.18928	-726.79419	609.47062	959.47056	-650.09019	87.28919	674.94022	-893.82431	336.52329	399.35375	-740.31187	376.88808	62.99742	-699.21893	365.61784	-6.90753	-853.59148	498.18778	-12.08580	-202.72667	1591.50173	649.87535	-878.35569	82.57450	852.94642
-898.47446	8.56750	1522.01072	-944.44682	92.04235	1320.65659	-932.01783	117.92014	1019.05242	-847.24092	71.48985	832.75678	-844.53159	-19.18702	658.41154	-1081.87980	-23.50466	1234.93702	-982.34176	283.32797	1067.40073	-798.25004	536.25858	968.60233	-785.15882	594.95978	932.99784	-759.47071	-185.26721	696.82676	-1089.74407	-119.32072	368.74506	-837.71603	-253.10829	90.04091	-756.28351	-274.65833	27.91693	-962.84585	-341.25772	-3.03157	-788.86451	178.31344	1295.59340	-736.79370	253.38934	998.95031	-848.04083	501.85233	988.06785	-751.12564	607.30026	937.24580	-655.53024	84.39202	673.96438	-885.40613	337.32091	398.46610	-740.31187	376.88808	62.99742	-699.21893	365.61784	-6.90753	-853.59148	498.18778	-12.08580	-284.41292	1615.61839	624.37646	-878.20282	77.20039	850.08539
-901.19851	3.25091	1514.34760	-942.70905	70.71921	1318.86654	-948.01193	111.61992	1012.90537	-860.73482	70.45219	828.05698	-844.00855	-27.36429	658.58124	-1065.69892	-25.60796	1234.62838	-982.41322	281.39393	1062.93482	-812.93255	534.39813	958.03055	-810.39837	604.03106	893.86567	-756.70727	-193.05246	691.47949	-1079.20253	-145.31765	373.12178	-837.71603	-253.10829	90.04091	-753.89589	-274.55602	24.89884	-962.84585	-341.25772	-3.03157	-780.48980	175.79638	1302.41165	-745.18250	252.64653	996.43706	-865.67479	500.08503	975.99598	-772.45384	610.60712	922.19812	-663.74372	84.15302	675.97721	-885.40613	337.32091	398.46610	-740.13296	371.37781	63.33651	-699.21893	365.61784	-6.90753	-853.59148	498.18778	-12.08580	-376.28646	1626.24721	593.01183	-882.38299	69.07023	847.69233
-889.77499	-4.46417	1513.50455	-937.39440	68.37203	1312.07057	-947.69708	106.43308	1011.55717	-860.50318	67.43854	822.66771	-841.37698	-27.05976	659.78211	-1061.69507	-41.00697	1224.98786	-982.31231	273.82709	1049.09384	-818.85746	528.76450	942.53966	-820.97349	615.01957	869.51080	-755.87152	-174.95706	680.24615	-1076.33839	-169.29482	378.09689	-837.71603	-253.10829	90.04091	-753.89589	-274.55602	24.89884	-962.74286	-341.52893	-4.33764	-772.26792	176.37634	1301.01010	-753.56543	251.80734	992.61971	-892.10962	495.12118	955.81628	-782.43607	610.56630	900.73155	-663.81087	84.42715	678.78619	-874.30830	338.46559	397.38079	-740.13296	371.37781	63.33651	-699.21893	365.61784	-6.90753	-853.59148	498.18778	-12.08580	-486.21092	1655.05203	556.17386	-880.00064	66.31161	844.48695
-872.90071	-17.21829	1507.79045	-922.60238	53.07506	1307.50892	-947.01538	93.33560	999.36984	-855.12776	67.68302	822.35938	-835.87070	-27.36656	653.95572	-1062.05821	-64.49831	1220.65713	-985.01917	265.88624	1031.54118	-818.99858	524.02777	929.57727	-850.49545	611.26138	854.06671	-749.41646	-157.50203	677.99574	-1073.87808	-169.08422	379.18891	-834.95896	-253.38860	88.42536	-756.22100	-272.38502	22.18211	-954.79447	-342.10515	-7.98607	-772.52166	176.39742	1296.79760	-753.95707	252.38713	982.81357	-903.56317	488.36766	939.70088	-791.91377	609.98796	890.87820	-680.10941	83.49730	678.49801	-874.30830	338.46559	397.38079	-741.34124	393.75010	59.07025	-699.21893	365.61784	-6.90753	-853.59148	498.18778	-12.08580	-593.47727	1688.53445	519.56953	-877.38969	63.23375	840.27866
-864.76135	-24.88900	1503.53239	-909.66122	53.70856	1300.56522	-946.71639	87.75724	991.40224	-849.34885	62.05046	815.27924	-819.51221	-32.60408	646.15008	-1051.15461	-66.91844	1221.75915	-984.65866	258.20193	1020.60860	-832.94783	508.56511	913.51163	-881.86627	595.71418	839.30168	-738.69967	-157.88461	671.84562	-1071.31941	-171.23656	381.61392	-834.95896	-253.38860	88.42536	-756.43525	-267.00760	21.73766	-954.79447	-342.10515	-7.98607	-771.91311	165.41075	1296.68458	-764.46743	285.21120	973.13977	-923.38161	479.99346	918.94415	-795.41057	602.27447	875.10719	-701.81629	82.09069	677.20859	-874.30830	338.46559	397.38079	-741.34124	393.75010	59.07025	-699.21893	365.61784	-6.90753	-853.59148	498.18778	-12.08580	-702.57962	1689.84059	496.43875	-875.08145	60.56875	835.27169
-864.12795	-33.09899	1501.90299	-898.30736	46.19261	1298.92499	-946.67952	85.22317	984.61939	-833.13524	62.83239	814.35874	-811.36678	-35.02080	642.95297	-1045.41872	-72.08118	1221.59907	-984.60046	250.62611	1005.46450	-997.87568	468.18178	883.08975	-986.83355	540.19874	803.57329	-723.04155	-157.65333	672.09054	-1054.66830	-188.46497	386.26712	-829.62587	-253.81983	85.09188	-756.43525	-267.00760	21.73766	-954.79447	-342.10515	-7.98607	-763.73921	163.12080	1293.79263	-767.39152	284.79187	967.72093	-948.73783	464.21326	896.57055	-806.55085	584.63535	865.77896	-688.14004	82.62265	674.89190	-874.70755	339.09777	402.79198	-741.34124	393.75010	59.07025	-699.21893	365.61784	-6.90753	-853.59148	498.18778	-12.08580	-785.56085	1677.64933	471.69308	-867.98333	56.41122	833.38711
-855.36678	-43.61095	1496.17842	-924.40756	31.66738	1290.87905	-946.83764	85.09691	977.90306	-828.73515	40.57963	813.13245	-789.47073	-50.48283	637.82964	-1053.30050	-72.37386	1224.42252	-1034.35114	238.17314	967.33783	-1050.86434	451.59784	879.16235	-1027.34121	526.02883	784.63199	-709.99651	-162.36451	667.39038	-1046.84127	-190.87385	386.96341	-829.62587	-253.81983	85.09188	-756.43525	-267.00760	21.73766	-954.60000	-344.74537	-7.75937	-760.94305	157.85843	1289.52427	-798.12318	282.04941	964.87942	-948.53000	456.24831	882.72114	-812.25821	568.08904	854.76871	-677.35284	83.34694	675.48492	-874.70755	339.09777	402.79198	-740.72825	390.50990	62.09603	-699.21893	365.61784	-6.90753	-853.59148	498.18778	-12.08580	-834.77297	1699.00661	434.41301	-868.14135	48.81842	829.34676
-847.67635	-43.19801	1493.55227	-913.30168	26.90350	1286.61115	-938.06970	77.41841	974.86764	-831.48749	40.12428	809.21999	-787.15913	-42.31409	636.05533	-1033.77901	-85.14316	1218.59873	-1069.38695	227.85787	967.42153	-1065.28461	414.02656	852.59779	-1032.52227	519.60553	774.34813	-702.09657	-162.31653	666.86254	-1036.31723	-195.57343	388.88400	-829.43210	-254.03952	83.69038	-756.69808	-261.54278	21.29420	-954.60000	-344.74537	-7.75937	-747.43117	158.66490	1285.20817	-798.72429	300.36525	974.82571	-993.45762	445.33546	874.53834	-1036.16210	502.57509	786.31832	-666.35672	83.66179	671.96835	-874.70755	339.09777	402.79198	-740.72825	390.50990	62.09603	-699.21893	365.61784	-6.90753	-853.59148	498.18778	-12.08580	-1015.55672	1638.64307	400.33582	-863.68635	46.17301	826.91679
-836.73881	-48.28519	1489.36886	-907.15038	16.38215	1285.00101	-918.77101	65.42226	960.55076	-831.39934	39.56402	802.39883	-772.48371	-19.97483	626.02739	-1027.79420	-92.76757	1215.66950	-1080.09084	222.49538	966.28988	-1120.50866	395.47380	842.12694	-1068.20246	490.07251	762.81361	-691.59798	-162.19631	666.22600	-1024.40148	-211.31868	393.92007	-829.43210	-254.03952	83.69038	-756.09477	-252.10512	25.70629	-954.25467	-345.32368	-10.46793	-743.84824	139.68848	1277.84692	-843.55391	296.12188	968.45081	-1033.59091	407.47324	854.68913	-1080.50476	481.43700	770.23664	-660.97786	83.90931	671.56013	-874.70755	339.09777	402.79198	-740.72825	390.50990	62.09603	-699.21893	365.61784	-6.90753	-853.59148	498.18778	-12.08580	-1224.97119	1552.23236	382.70149	-857.92894	40.95654	822.45130
-829.17500	-47.92668	1485.33522	-905.61739	-2.30987	1283.28395	-912.80398	57.37581	953.60387	-823.10526	29.73944	793.87616	-759.07535	-19.49192	625.00137	-996.36804	-115.68097	1214.75144	-1057.45356	182.70900	953.24466	-1153.04996	379.86120	846.43980	-1098.06486	475.13835	747.71865	-662.69743	-161.90485	664.32519	-1029.62665	-215.82226	403.91434	-834.46843	-254.09919	84.31630	-756.80227	-251.08013	21.70894	-957.11816	-344.77521	-7.44641	-744.01807	139.75501	1273.73879	-857.51151	291.68575	958.22603	-1077.07101	384.76665	847.69897	-1129.12422	447.57447	758.72633	-647.36875	84.71539	672.05242	-876.53888	366.13706	400.34803	-740.72825	390.50990	62.09603	-699.21893	365.61784	-6.90753	-853.59148	498.18778	-12.08580	-1379.30571	1494.06193	371.72338	-851.42456	36.70724	819.74268
-820.92539	-53.16510	1483.85777	-892.90476	6.09592	1285.97867	-895.89748	47.27450	947.57113	-815.56345	38.28494	793.19403	-745.75778	-19.06052	624.07077	-977.17888	-126.16398	1212.98997	-1069.69656	142.21432	958.29929	-1168.87649	342.65416	850.06977	-1174.15277	437.86250	750.67670	-649.59332	-161.70631	663.38017	-1026.38990	-249.98063	406.89081	-831.35675	-255.05117	78.58819	-764.45131	-240.19207	8.36306	-954.49701	-345.01658	-9.06545	-765.79504	138.48954	1276.75578	-869.90724	269.74445	964.14001	-1090.92038	347.35485	835.07352	-1138.92680	426.41008	752.54023	-641.90255	85.01139	671.64868	-876.53888	366.13706	400.34803	-740.70846	387.77272	62.31378	-699.21893	365.61784	-6.90753	-853.59148	498.18778	-12.08580	-1451.84693	1471.94970	351.23925	-843.60724	31.33192	819.24727
-802.19301	-55.31065	1481.13292	-898.53049	5.87557	1281.97459	-879.74466	48.10421	949.55305	-814.34553	19.06702	792.15087	-740.33035	-18.90041	623.66156	-976.10258	-139.34591	1207.42058	-1077.57947	86.15826	955.22230	-1191.11154	316.89917	841.31462	-1220.53623	398.73466	748.09258	-636.37231	-164.41977	662.65092	-1012.04820	-261.26885	410.14371	-831.65351	-254.56026	81.29577	-765.85586	-234.23202	9.19679	-951.53075	-360.82733	-2.93751	-768.60766	138.31438	1275.45251	-914.55781	265.52912	953.96812	-1124.43183	289.37097	825.75141	-1198.45344	401.34411	742.42413	-628.21700	85.45000	667.92800	-876.53888	366.13706	400.34803	-740.59790	385.08705	62.43611	-699.21893	365.61784	-6.90753	-856.74945	498.22859	-8.98973	-1585.98595	1322.38590	319.45600	-838.22825	24.83762	818.13348
-790.96812	-65.97133	1478.09125	-887.14069	-4.46485	1278.94833	-870.73895	34.83714	946.55604	-805.93455	13.60905	787.66914	-724.31406	-18.43861	621.12286	-959.55328	-149.93763	1206.96654	-1065.56508	47.28781	956.35506	-1213.69303	266.88533	836.21438	-1238.16752	381.38457	748.36034	-625.84230	-156.39883	662.95649	-1005.66543	-279.70243	431.62541	-834.56894	-215.99995	69.05432	-771.71632	-228.19405	6.77647	-951.53075	-360.82733	-2.93751	-777.77824	148.98410	1267.35328	-937.47712	239.79177	960.60619	-1158.44542	244.74502	824.52641	-1263.90012	334.05706	755.54644	-628.67012	99.50323	667.53900	-876.65288	368.81969	400.32560	-740.59790	385.08705	62.43611	-699.21893	365.61784	-6.90753	-856.74945	498.22859	-8.98973	-1666.41714	1268.15002	313.84061	-832.03365	19.00890	818.46944
-777.41841	-65.68172	1480.86821	-878.71295	-9.60326	1277.37994	-862.45519	32.28206	942.15822	-804.72592	-5.51552	788.02998	-716.18792	-18.24810	619.10555	-934.04883	-173.55158	1199.61710	-1063.74502	31.50442	964.44653	-1223.69274	218.18759	837.19253	-1277.98004	316.49274	746.92029	-607.28584	-156.45322	658.88772	-992.24349	-285.10803	436.02667	-834.56894	-215.99995	69.05432	-775.48369	-211.36839	3.05439	-949.25149	-360.48736	-1.94788	-777.77824	148.98410	1267.35328	-948.33786	206.64200	970.83689	-1184.90413	234.74489	823.61314	-1279.18689	297.54592	754.51119	-604.55224	115.18380	668.24426	-877.21730	371.97247	397.29882	-740.78288	385.34333	61.03607	-696.48385	365.88357	-7.30597	-856.74945	498.22859	-8.98973	-1781.88571	1205.54108	318.57869	-823.32912	14.13055	817.61922
-766.81773	-65.39840	1480.94088	-869.09967	-33.59711	1271.47484	-840.52438	24.54937	933.06674	-812.74856	-5.74484	788.44798	-708.21333	-13.05980	612.83039	-902.26037	-176.09141	1205.53765	-1088.24688	9.52445	965.73880	-1242.62468	152.69469	852.56885	-1310.08773	283.72142	752.12766	-607.28584	-156.45322	658.88772	-984.08185	-288.16232	439.41767	-840.99140	-206.90863	62.40302	-783.79568	-202.86498	6.13057	-943.86912	-363.42653	-3.65417	-780.76019	148.74554	1263.33942	-972.80913	172.88805	982.88380	-1207.22904	214.87002	826.64594	-1313.95381	187.77670	760.88914	-616.14000	128.71169	662.95182	-874.65133	379.52488	381.59988	-740.78288	385.34333	61.03607	-696.48385	365.88357	-7.30597	-856.74945	498.22859	-8.98973	-1873.97926	1078.09365	305.83106	-820.23302	9.94618	813.69427
-749.94178	-84.19711	1473.64152	-856.33897	-25.14878	1272.77103	-831.55159	11.05002	928.76017	-788.29474	-10.64475	784.33444	-709.23897	1.68910	613.84434	-896.68604	-178.74400	1208.15121	-1087.14920	1.39325	969.83376	-1267.70596	115.39767	854.57662	-1326.39780	237.48742	751.26205	-607.28584	-156.45322	658.88772	-974.65491	-304.60731	444.74733	-848.72060	-207.09510	63.33294	-800.31637	-186.60819	2.75368	-946.49028	-363.18515	-2.03513	-780.76019	148.74554	1263.33942	-988.72782	139.55791	993.23547	-1208.04744	178.49257	836.72323	-1324.49409	170.83067	770.32230	-627.13955	128.39380	666.56828	-872.08053	380.23955	384.01240	-741.05177	385.55416	59.53166	-693.66143	366.19778	-7.69992	-856.74945	498.22859	-8.98973	-1969.43134	981.27659	312.81948	-813.24886	4.55683	813.97063
-739.29253	-84.00119	1473.71320	-826.81598	-26.92937	1272.23007	-816.55111	-16.08187	918.74037	-772.12618	-12.96211	782.11686	-725.42996	1.13034	616.37409	-869.73338	-189.37252	1206.15164	-1085.09485	-19.43145	969.87164	-1273.27512	99.17830	861.90032	-1325.95383	182.94714	770.34032	-607.27655	-156.54658	657.48372	-959.82249	-303.97714	450.08138	-854.60656	-209.60454	66.85831	-817.48208	-177.05613	4.15596	-946.43172	-365.78645	-1.81192	-788.54002	140.07585	1263.30886	-1005.67763	117.04217	998.17460	-1224.31125	135.80919	847.87972	-1318.86747	130.77452	774.90333	-646.41157	127.37843	669.37866	-872.17017	362.90590	374.67287	-741.05177	385.55416	59.53166	-690.83901	366.51199	-8.09388	-856.74945	498.22859	-8.98973	-2093.05100	845.11996	310.33556	-805.72884	-4.28651	812.15825
